SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-26-2019,Single Family Residential,2639 Sun Meadow Dr,Wildwood,MO,63005,389000,4,3.5,Valley View,3521,20909,1981,,110,21,Sold,,,https://www.redfin.com/MO/Wildwood/2639-Sun-Meadow-Dr-63005/home/93506996,MARIS,19029288,N,Y,38.6110939,-90.6004469
PAST SALE,September-28-2018,Single Family Residential,16751 Deveronne,Chesterfield,MO,63005,429900,4,3.5,Chesterfield Farms One,3252,9148,1994,,132,38,Sold,,,https://www.redfin.com/MO/Chesterfield/16751-Deveronne-Cir-63005/home/93476409,MARIS,18056830,N,Y,38.6614039,-90.5883955
PAST SALE,December-26-2019,Single Family Residential,16245 Birchbrook,Wildwood,MO,63005,360000,4,3.0,Chesterfield Valley 1 A Sec Of,2394,11761,1983,,150,21,Sold,,,https://www.redfin.com/MO/Wildwood/16245-Birchbrook-Ct-63005/home/93522156,MARIS,19068415,N,Y,38.6064835,-90.5996776
PAST SALE,,Single Family Residential,133 S Eatherton Rd,Wildwood,MO,63005,380000,3,1.0,,2036,154638,1915,,187,,,,,https://www.redfin.com/MO/Wildwood/133-S-Eatherton-Rd-63005/home/93485773,,,N,Y,38.6482931,-90.6762298
PAST SALE,September-3-2020,Single Family Residential,16438 Sundance Creek Ct,Wildwood,MO,63005,450000,4,2.5,Valley View 1,4302,22651,1980,,105,21,Sold,,,https://www.redfin.com/MO/Wildwood/16438-Sundance-Creek-Ct-63005/home/93507076,MARIS,20028970,N,Y,38.6113872,-90.602563
PAST SALE,November-21-2019,Single Family Residential,993 Wild Horse Valley Rd,Wildwood,MO,63005,379000,3,3.5,Wild Horse Valley,2800,132858,1988,,135,42,Sold,,,https://www.redfin.com/MO/Wildwood/993-Wild-Horse-Valley-Rd-63005/home/93496846,MARIS,19070537,N,Y,38.6287957,-90.7170927
PAST SALE,December-4-2020,Condo/Co-op,330 Shetland Valley Ct,Chesterfield,MO,63005,425000,4,3.5,Baxter Pointe Villas Three,3400,6534,1999,,125,330,Sold,,,https://www.redfin.com/MO/Chesterfield/330-Shetland-Valley-Ct-63005/home/93626793,MARIS,20056627,N,Y,38.6578954,-90.5805192
PAST SALE,January-11-2021,Single Family Residential,157 Centaur Rd,Wildwood,MO,63005,275000,2,1.0,Spencer Tylers Estate,864,309276,1957,,318,,Sold,,,https://www.redfin.com/MO/Wildwood/157-Centaur-Rd-63005/home/93485706,MARIS,20081194,N,Y,38.638802,-90.700635
PAST SALE,June-19-2018,Single Family Residential,16406 Ranchester Dr,Wildwood,MO,63005,450000,4,3.5,Valley View 3,4364,20038,1982,,103,250,Sold,,,https://www.redfin.com/MO/Wildwood/16406-Ranchester-Dr-63005/home/93506895,MARIS,18033440,N,Y,38.6080252,-90.6027849
PAST SALE,April-3-2020,Single Family Residential,18304 Wild Horse Creek Rd,Wildwood,MO,63005,350000,3,2.5,Gerst Acres,2710,128938,1952,,129,,Sold,,,https://www.redfin.com/MO/Wildwood/18304-Wild-Horse-Creek-Rd-63005/home/93627213,MARIS,20005755,N,Y,38.6437499,-90.6646738
PAST SALE,August-1-2019,Single Family Residential,25 Peppermill,Wildwood,MO,63005,409900,5,3.0,Brentmoor Place,3654,24394,1982,,112,33,Sold,,,https://www.redfin.com/MO/Wildwood/25-Peppermill-Ct-63005/home/93506954,MARIS,19042494,N,Y,38.6134611,-90.6057446
PAST SALE,July-12-2018,Single Family Residential,2746 Hillcroft Dr,Wildwood,MO,63005,359000,4,3.0,Chesterfield Valley,2970,12632,1985,,121,21,Sold,,,https://www.redfin.com/MO/Wildwood/2746-Hillcroft-Dr-63005/home/93522161,MARIS,18034654,N,Y,38.6068568,-90.5988268
PAST SALE,May-1-2019,Single Family Residential,16313 Birchbrook,Chesterfield,MO,63005,349900,4,2.5,Chesterfield Valley 1 A Sec Of,2417,13068,1983,,145,21,Sold,,,https://www.redfin.com/MO/Wildwood/16313-Birchbrook-Ct-63005/home/93522168,MARIS,19011515,N,Y,38.6071348,-90.6005654
PAST SALE,June-27-2019,Single Family Residential,148 Brighthurst Dr,Chesterfield,MO,63005,425000,4,3.5,Chesterfield Farms Two,3300,7405,1995,,129,39,Sold,,,https://www.redfin.com/MO/Chesterfield/148-Brighthurst-Dr-63005/home/93467380,MARIS,19023704,N,Y,38.663361,-90.5913238
PAST SALE,December-30-2021,Vacant Land,1130 Valenta Dr,Chesterfield,MO,63005,249900,,,Chesterfield,,305399,,,,,Sold,,,https://www.redfin.com/MO/Chesterfield/1130-Valenta-Dr-63005/home/146011047,MARIS,21049388,N,Y,38.619593,-90.721846
PAST SALE,August-9-2019,Single Family Residential,1050 Motz,Wildwood,MO,63005,499900,3,3.0,Motz One,2060,146362,1986,,243,,Sold,,,https://www.redfin.com/MO/Wildwood/1050-Motz-Rd-63005/home/93496825,MARIS,19040890,N,Y,38.6231816,-90.7238454
PAST SALE,February-3-2020,Single Family Residential,172 Brighthurst Dr,Chesterfield,MO,63005,332500,4,2.5,Chesterfield Farms,2422,8276,1994,,137,39,Sold,,,https://www.redfin.com/MO/Chesterfield/172-Brighthurst-Dr-63005/home/93466861,MARIS,19076000,N,Y,38.6631872,-90.5925559
PAST SALE,December-4-2018,Single Family Residential,2771 Sun Meadow Dr,Wildwood,MO,63005,470000,4,3.5,Valley View 3,3993,16117,1984,,118,250,Sold,,,https://www.redfin.com/MO/Wildwood/2771-Sun-Meadow-Dr-63005/home/93522216,MARIS,18080529,N,Y,38.6061839,-90.6021561
PAST SALE,July-16-2019,Single Family Residential,254 Lansbrooke Dr,Chesterfield,MO,63005,469900,4,3.5,Chesterfield Farms,3732,9148,1994,,126,,Sold,,,https://www.redfin.com/MO/Chesterfield/254-Lansbrooke-Dr-63005/home/93476545,MARIS,19034686,N,Y,38.6608798,-90.5898894
PAST SALE,January-29-2020,Single Family Residential,16703 Deveronne Cir,Chesterfield,MO,63005,459999,4,3.5,Chesterfield Farms,3500,10890,1994,,131,39,Sold,,,https://www.redfin.com/MO/Chesterfield/16703-Deveronne-Cir-63005/home/93467346,MARIS,19077681,N,Y,38.6628433,-90.5867328
PAST SALE,February-24-2020,Single Family Residential,16847 Chesterfield Bluffs Cir,Chesterfield,MO,63005,500000,3,3.5,Villas at Chesterfield Bluffs One,3551,2614,1996,,141,440,Sold,,,https://www.redfin.com/MO/Chesterfield/16847-Chesterfield-Bluffs-Cir-63005/home/62734118,MARIS,19071947,N,Y,38.6638386,-90.5842553
PAST SALE,September-11-2018,Single Family Residential,1817 Newburyport Rd,Chesterfield,MO,63005,425000,4,2.5,Chesterfield Meadow,2818,47916,1978,,151,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1817-Newburyport-Rd-63005/home/93484659,MARIS,18056051,N,Y,38.6406967,-90.5799847
PAST SALE,July-30-2021,Single Family Residential,16138 Walden Pond,Chesterfield,MO,63005,435000,4,2.5,Walden Pond,2705,10019,1986,,161,42,Sold,,,https://www.redfin.com/MO/Chesterfield/16138-Walden-Pond-Ln-63005/home/93495945,MARIS,21034340,N,Y,38.6339172,-90.5756221
PAST SALE,August-16-2018,Vacant Land,17260 Wild Horse Creek Rd,Chesterfield,MO,63005,40000,,,Surv 0126,,27312,,,,,Sold,,,https://www.redfin.com/MO/Chesterfield/17260-Wild-Horse-Creek-Rd-63005/home/93476892,MARIS,18048383,N,Y,38.6569524,-90.6174002
PAST SALE,August-12-2019,Single Family Residential,18505 Wild Horse Creek Rd,Wildwood,MO,63005,170000,3,1.0,US Surv 134,1615,39204,1894,,105,,Sold,,,https://www.redfin.com/MO/Wildwood/18505-Wild-Horse-Creek-Rd-63005/home/93485752,MARIS,19043702,N,Y,38.6432093,-90.6769711
PAST SALE,April-26-2019,Single Family Residential,16759 Chesterfield Manor Dr,Chesterfield,MO,63005,415000,4,3.5,Chesterfield Farms One,3271,7841,1994,,127,39,Sold,,,https://www.redfin.com/MO/Chesterfield/16759-Chesterfield-Manor-Dr-63005/home/93476422,MARIS,19005845,N,Y,38.6620333,-90.5890071
PAST SALE,August-8-2019,Single Family Residential,1418 Jenwick Ct,Chesterfield,MO,63005,444900,3,2.5,Chesterfield Estates Two,3058,15246,1990,,145,,Sold,,,https://www.redfin.com/MO/Chesterfield/1418-Jenwick-Ct-63005/home/93476813,MARIS,19042506,N,Y,38.6519079,-90.6028959
PAST SALE,February-26-2021,Vacant Land,701 Old Slave Rd,Wildwood,MO,63005,164900,,,Surveys 459 & 1956-45-3 Lt Split,,171191,,,,25,Sold,,,https://www.redfin.com/MO/Wildwood/701-Old-Slave-Rd-63005/home/87942296,MARIS,20081811,N,Y,38.6368094,-90.704641
PAST SALE,September-7-2018,Single Family Residential,16843 Crystal Springs Dr,Chesterfield,MO,63005,435000,4,4.0,Chesterfield Farms,2377,7405,1994,,183,38,Sold,,,https://www.redfin.com/MO/Chesterfield/16843-Crystal-Springs-Dr-63005/home/62765466,MARIS,18045889,N,Y,38.662615,-90.5914294
PAST SALE,September-30-2020,Vacant Land,17046 Rooster Ridge Rd,Chesterfield,MO,63005,199900,,,Wild Horse Ridge Resub Of Lt 4,,304049,,,,,Sold,,,https://www.redfin.com/MO/Chesterfield/17046-Rooster-Ridge-Rd-63005/home/166990698,MARIS,20053611,N,Y,38.648103,-90.6052179
PAST SALE,July-23-2020,Single Family Residential,2780 Quail Vly,Wildwood,MO,63005,379900,4,3.5,Chesterfield Valley 1 A Sec Of,2411,10890,1984,,158,21,Sold,,,https://www.redfin.com/MO/Wildwood/2780-Quail-Valley-Dr-63005/home/93522170,MARIS,20029041,N,Y,38.6055982,-90.6004729
PAST SALE,May-28-2019,Single Family Residential,16801 Meierling Ct,Chesterfield,MO,63005,472000,4,2.5,Chesterfield Farms Two,3372,9148,1995,,140,39,Sold,,,https://www.redfin.com/MO/Chesterfield/16801-Meierling-Ct-63005/home/62731608,MARIS,19018545,N,Y,38.6618398,-90.5905434
PAST SALE,August-20-2020,Single Family Residential,16818 Ashberry Circle Dr,Chesterfield,MO,63005,399900,4,3.5,Woodcliffe Place,3280,8276,1994,,122,133,Sold,,,https://www.redfin.com/MO/Chesterfield/16818-Ashberry-Circle-Dr-63005/home/93476364,MARIS,20014429,N,Y,38.6545615,-90.5884708
PAST SALE,May-31-2018,Single Family Residential,16851 Crystal Springs Dr,Chesterfield,MO,63005,439000,4,2.5,Chesterfield Farms,2498,7405,1995,,176,,Sold,,,https://www.redfin.com/MO/Chesterfield/16851-Crystal-Springs-Dr-63005/home/93467371,MARIS,18022121,N,Y,38.6626126,-90.5919102
PAST SALE,May-28-2020,Single Family Residential,2650 Sun Meadow Dr,Wildwood,MO,63005,424900,4,2.5,Valley View,3665,20038,1979,,116,21,Sold,,,https://www.redfin.com/MO/Wildwood/2650-Sun-Meadow-Dr-63005/home/62728271,MARIS,20018304,N,Y,38.6104378,-90.599881
PAST SALE,August-10-2018,Single Family Residential,19270 Babler Forest Rd,Chesterfield,MO,63005,450000,4,3.0,Collins Acres,2107,144184,2005,,214,42,Sold,,,https://www.redfin.com/MO/Wildwood/19270-Babler-Forest-Rd-63005/home/93320115,MARIS,18044399,N,Y,38.6158193,-90.7215449
PAST SALE,May-24-2019,Single Family Residential,152 Brighthurst Dr,Chesterfield,MO,63005,434900,5,3.5,Chesterfield Farms Two,3621,7841,1994,,120,39,Sold,,,https://www.redfin.com/MO/Chesterfield/152-Brighthurst-Dr-63005/home/93467308,MARIS,19007002,N,Y,38.6634136,-90.5915193
PAST SALE,November-12-2019,Single Family Residential,1716 Shiloh Valley Dr,Wildwood,MO,63005,275000,3,3.0,Shiloh Ridge,2374,130680,1983,,116,54,Sold,,,https://www.redfin.com/MO/Wildwood/1716-Shiloh-Valley-Dr-63005/home/93522985,MARIS,19058975,N,Y,38.6038398,-90.6823084
PAST SALE,August-10-2021,Vacant Land,2 Wildwood Point Ct,Wildwood,MO,63005,129990,,,Wildwood Point,,139828,,,,,Sold,,,https://www.redfin.com/MO/Wildwood/2-Wildwood-Point-Ct-63005/home/167009033,MARIS,21037428,N,Y,38.640115,-90.668602
PAST SALE,August-21-2020,Single Family Residential,16832 Ashberry Cir,Chesterfield,MO,63005,467900,3,3.5,Woodcliffe Place,3719,7841,1994,,126,133,Sold,,,https://www.redfin.com/MO/Chesterfield/16832-Ashberry-Circle-Dr-63005/home/62754971,MARIS,20021734,N,Y,38.6540859,-90.5879586
PAST SALE,August-19-2019,Single Family Residential,17405 Wild Horse Crk,Chesterfield,MO,63005,350000,3,2.0,Grand Coteau,2603,74052,1965,,134,,Sold,,,https://www.redfin.com/MO/Chesterfield/17405-Wild-Horse-Creek-Rd-63005/home/93477320,MARIS,19026505,N,Y,38.6595654,-90.6228222
PAST SALE,November-20-2020,Single Family Residential,310 Steeple Ln,Wildwood,MO,63005,475000,5,2.5,Steeple Hill,3290,135036,1979,,144,40,Sold,,,https://www.redfin.com/MO/Wildwood/310-Steeple-Ln-63005/home/93476922,MARIS,20053474,N,Y,38.6487926,-90.6457025
PAST SALE,October-10-2018,Single Family Residential,354 Woodcliffe Place Dr,Chesterfield,MO,63005,459900,3,2.5,Woodcliffe Place,2602,11326,1993,,177,133,Sold,,,https://www.redfin.com/MO/Chesterfield/354-Woodcliffe-Place-Dr-63005/home/93476370,MARIS,18061011,N,Y,38.6536141,-90.5860602
PAST SALE,,Single Family Residential,150 Vonbehren Dr,Chesterfield,MO,63005,388000,3,3.0,,2518,3049,1996,,154,,,,,https://www.redfin.com/MO/Chesterfield/150-Vonbehren-Dr-63005/home/62760654,,,N,Y,38.663443,-90.5842039
PAST SALE,,Single Family Residential,16615 Chesterfield Farms Dr,Chesterfield,MO,63005,425000,4,2.5,,2081,7405,1993,,204,,,,,https://www.redfin.com/MO/Chesterfield/16615-Chesterfield-Farms-Dr-63005/home/93476577,,,N,Y,38.6622899,-90.5827392
PAST SALE,May-16-2023,Vacant Land,17046 Church Rd,Wildwood,MO,63005,550000,,,Long Estate,,268765,,,,,Sold,,,https://www.redfin.com/MO/Wildwood/17046-Church-Rd-63005/home/93485542,MARIS,23000897,N,Y,38.642628,-90.624041
PAST SALE,August-30-2018,Single Family Residential,16713 Wild Horse Creek Rd,Chesterfield,MO,63005,349999,3,3.0,US Survs 125 & 2760,2200,52272,1961,,159,,Sold,,,https://www.redfin.com/MO/Chesterfield/16713-Wild-Horse-Creek-Rd-63005/home/85252514,MARIS,18036296,N,Y,38.6576253,-90.5859747
PAST SALE,July-25-2019,Single Family Residential,1704 Shiloh Valley Dr,Wildwood,MO,63005,479900,4,3.0,Shiloh Ridge,3340,130680,1979,,144,27,Sold,,,https://www.redfin.com/MO/Wildwood/1704-Shiloh-Valley-Dr-63005/home/93523102,MARIS,19006604,N,Y,38.6046086,-90.6823571
PAST SALE,August-7-2020,Single Family Residential,1300 Westhampton Woods Ct,Wildwood,MO,63005,500000,4,4.5,Westhampton Woods,3856,23522,1994,,130,18,Sold,,,https://www.redfin.com/MO/Wildwood/1300-Westhampton-Woods-Ct-63005/home/93496305,MARIS,20015739,N,Y,38.6241821,-90.654573
PAST SALE,March-6-2020,Condo/Co-op,378 Shetland Valley Ct,Chesterfield,MO,63005,365000,2,2.5,Baxter Pointe Villas One,2010,5663,1998,,182,339,Sold,,,https://www.redfin.com/MO/Chesterfield/378-Shetland-Valley-Ct-63005/home/93626737,MARIS,19076147,N,Y,38.656221,-90.5810724
PAST SALE,July-9-2020,Condo/Co-op,16775 Chesterfield Bluffs Cir,Chesterfield,MO,63005,399515,2,3.0,Villas At Chesterfield Bluffs,1726,2614,1997,,231,465,Sold,,,https://www.redfin.com/MO/Chesterfield/16775-Chesterfield-Bluffs-Cir-63005/home/93467407,MARIS,20023044,N,Y,38.6636456,-90.5809648
PAST SALE,December-5-2019,Single Family Residential,16834 Kehrsbrooke Ct,Chesterfield,MO,63005,450000,4,3.0,Kehrs Mill Estates,2908,50094,1985,,155,63,Sold,,,https://www.redfin.com/MO/Chesterfield/16834-Kehrsbrooke-Ct-63005/home/93495597,MARIS,19068369,N,Y,38.6275157,-90.6060406
PAST SALE,May-6-2020,Single Family Residential,233 Valley Vw,Chesterfield,MO,63005,369900,3,2.5,28875,2636,134165,1959,,140,,Sold,,,https://www.redfin.com/MO/Chesterfield/233-Valley-View-Dr-63005/home/146494709,MARIS,20008766,N,Y,38.6460173,-90.6708622
PAST SALE,October-10-2019,Single Family Residential,16766 Chesterfield Farms Dr,Chesterfield,MO,63005,395000,4,2.5,Chesterfield Farms One,2663,7841,1994,,148,39,Sold,,,https://www.redfin.com/MO/Chesterfield/16766-Chesterfield-Farms-Dr-63005/home/93466877,MARIS,19039660,N,Y,38.6625052,-90.5888406
PAST SALE,May-15-2019,Single Family Residential,1609 Wilson Forest View Ct,Chesterfield,MO,63005,465000,4,3.5,The Forest,3592,13068,1991,,129,500,Sold,,,https://www.redfin.com/MO/Chesterfield/1609-Wilson-Forest-View-Ct-63005/home/93485056,MARIS,19008752,N,Y,38.6432304,-90.5799196
PAST SALE,July-24-2018,Condo/Co-op,761 Stone Mdw,Chesterfield,MO,63005,389000,2,2.5,Stonehill Village B,2767,3920,1997,,141,300,Sold,,,https://www.redfin.com/MO/Chesterfield/761-Stone-Meadow-Dr-63005/home/93626502,MARIS,18029435,N,Y,38.6527753,-90.5800097
PAST SALE,April-17-2020,Single Family Residential,129 Centaur Rd,Wildwood,MO,63005,399900,3,2.0,Henry Tyler Estate,3527,90169,2005,,113,,Sold,,,https://www.redfin.com/MO/Wildwood/129-Centaur-Rd-63005/home/93485686,MARIS,19086973,N,Y,38.6430702,-90.7006981
PAST SALE,May-20-2019,Single Family Residential,2655 Valley Rd,Wildwood,MO,63005,400000,4,3.5,Chatham Place,3074,26136,1992,,130,27,Sold,,,https://www.redfin.com/MO/Wildwood/2655-Valley-Rd-63005/home/93507061,MARIS,19000245,N,Y,38.6102054,-90.5972177
PAST SALE,October-12-2018,Condo/Co-op,153 Vonbehren Dr,Chesterfield,MO,63005,389500,3,2.5,Villas At Chesterfield Bluffs,2594,2178,1996,,150,435,Sold,,,https://www.redfin.com/MO/Chesterfield/153-Vonbehren-Dr-63005/home/62723048,MARIS,18049577,N,Y,38.6632691,-90.5846585
PAST SALE,August-21-2019,Single Family Residential,16411 Quiet Creek Ct,Chesterfield,MO,63005,479900,3,3.0,Kehrs Mill Trails,3187,133729,1977,,151,92,Sold,,,https://www.redfin.com/MO/Chesterfield/16411-Quiet-Creek-Ct-63005/home/93484788,MARIS,19035619,N,Y,38.639066,-90.597225
PAST SALE,October-26-2020,Single Family Residential,2518 Pepperfield Ct,Wildwood,MO,63005,360000,4,3.5,Brentmoor Place 3,2306,16988,1983,,156,,Sold,,,https://www.redfin.com/MO/Wildwood/2518-Pepperfield-Ct-63005/home/93507091,MARIS,20045687,N,Y,38.6148258,-90.6112945
PAST SALE,April-28-2023,Vacant Land,19308 Babler Frst,Wildwood,MO,63005,129000,,,Angelrodt,,218236,,,,21,Sold,,,https://www.redfin.com/MO/Wildwood/19308-Babler-Forest-Rd-63005/home/166557336,MARIS,23003020,N,Y,38.614649,-90.726426
PAST SALE,October-12-2018,Condo/Co-op,310 Shetland Valley Ct,Chesterfield,MO,63005,375000,2,2.5,Baxter Pointe Villas,1772,6534,2001,,212,300,Sold,,,https://www.redfin.com/MO/Chesterfield/310-Shetland-Valley-Ct-63005/home/93626805,MARIS,18042809,N,Y,38.6584619,-90.5810367
PAST SALE,January-7-2021,Single Family Residential,2512 Pepperfield Ct,Wildwood,MO,63005,435000,4,3.0,Brentmoor Place 3,3840,16988,1984,,113,,Sold,,,https://www.redfin.com/MO/Wildwood/2512-Pepperfield-Ct-63005/home/93507092,MARIS,20061215,N,Y,38.6151139,-90.6110725
PAST SALE,July-27-2018,Vacant Land,15 Grand Meridien Ct,Wildwood,MO,63005,199900,,,Meridien,,54014,,,,125,Sold,,,https://www.redfin.com/MO/Wildwood/15-Grand-Meridien-Ct-63005/home/94559270,MARIS,18029621,N,Y,38.630013,-90.651725
PAST SALE,March-22-2019,Single Family Residential,17758 Hornbean Dr,Wildwood,MO,63005,459000,5,3.5,Wildhorse Village H,3818,27443,1993,,120,67,Sold,,,https://www.redfin.com/MO/Wildwood/17758-Hornbean-Dr-63005/home/93485460,MARIS,18055286,N,Y,38.6423783,-90.6388333
PAST SALE,June-8-2022,Vacant Land,1001 Chesterfield Frst,Wildwood,MO,63005,85000,,,Chesterfield Forest,,134600,,,,,Sold,,,https://www.redfin.com/MO/Wildwood/1001-Chesterfield-Forest-Dr-63005/home/62778146,MARIS,21087901,N,Y,38.6276889,-90.649168
PAST SALE,January-31-2019,Single Family Residential,16749 Chesterfield Farms Dr,Chesterfield,MO,63005,459000,4,3.5,Chesterfield Farms,3018,9148,1995,,152,,Sold,,,https://www.redfin.com/MO/Chesterfield/16749-Chesterfield-Farms-Dr-63005/home/93467304,MARIS,18080522,N,Y,38.6636038,-90.5888568
PAST SALE,December-1-2020,Single Family Residential,1125 Babler Forest Ct,Wildwood,MO,63005,299000,3,3.0,Babler Forest 3,1344,169448,1990,,222,42,Sold,,,https://www.redfin.com/MO/Wildwood/1125-Babler-Forest-Ct-63005/home/93507500,MARIS,20053585,N,Y,38.6177149,-90.722746
PAST SALE,,Single Family Residential,16465 Saddle Creek Rd,Chesterfield,MO,63005,400000,4,3.0,,3550,136778,1977,,113,,,,,https://www.redfin.com/MO/Chesterfield/16465-Saddle-Creek-Rd-63005/home/84259063,,,N,Y,38.6417227,-90.6000105
PAST SALE,April-16-2019,Single Family Residential,16400 Ranchester Dr,Wildwood,MO,63005,369900,4,3.5,Valley View 3,2775,15682,1982,,133,21,Sold,,,https://www.redfin.com/MO/Wildwood/16400-Ranchester-Dr-63005/home/93506896,MARIS,19000183,N,Y,38.6079039,-90.602452
PAST SALE,April-19-2021,Single Family Residential,17401 Wild Horse Creek Rd,Chesterfield,MO,63005,399000,3,2.0,Grand Coteau,1732,134600,1922,,230,,Sold,,,https://www.redfin.com/MO/Chesterfield/17401-Wild-Horse-Creek-Rd-63005/home/93476900,MARIS,20080322,N,Y,38.659667,-90.621789
PAST SALE,February-28-2019,Single Family Residential,16203 Bear Branch Ct,Wildwood,MO,63005,350000,4,3.5,Chesterfield Valley 2 A Sec Of,3088,15246,1983,,113,,Sold,,,https://www.redfin.com/MO/Wildwood/16203-Bear-Branch-Ct-63005/home/93521127,MARIS,18090016,N,Y,38.6071153,-90.5963485
PAST SALE,January-14-2021,Vacant Land,1201 Hickory Run Ln,Wildwood,MO,63005,44900,,,Hickory Run,,209088,,,,42,Sold,,,https://www.redfin.com/MO/Wildwood/1201-Hickory-Run-Ln-63005/home/62778052,MARIS,20070446,N,Y,38.607084,-90.724368
PAST SALE,October-7-2020,Single Family Residential,2617 Sun Meadow Dr,Wildwood,MO,63005,479000,4,3.5,Valley View 1,3058,19602,1984,,157,,Sold,,,https://www.redfin.com/MO/Wildwood/2617-Sun-Meadow-Dr-63005/home/93507001,MARIS,20040338,N,Y,38.6124844,-90.6003989
PAST SALE,May-23-2019,Single Family Residential,2292 Ridgley Woods Dr,Clarkson Valley,MO,63005,465000,5,3.5,Pleasant Valley Forest,3600,44431,1981,,129,75,Sold,,,https://www.redfin.com/MO/Chesterfield/2292-Ridgley-Woods-Dr-63005/home/93495730,MARIS,18081189,N,Y,38.6243626,-90.6016566
PAST SALE,March-11-2019,Single Family Residential,283 Cheval Sq,Chesterfield,MO,63005,459900,5,3.5,Chesterfield Farms One,2653,8712,1994,,173,39,Sold,,,https://www.redfin.com/MO/Chesterfield/283-Cheval-Square-Dr-63005/home/93476620,MARIS,18083761,N,Y,38.6610174,-90.5835895
PAST SALE,August-2-2019,Single Family Residential,1864 Chamfers Farm Ct,Chesterfield,MO,63005,479000,5,3.5,Chesterfield Meadow,4152,28750,1979,,115,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1864-Chamfers-Farm-Ct-63005/home/93484731,MARIS,19024429,N,Y,38.6389913,-90.5768791
PAST SALE,April-22-2021,Vacant Land,19360 Deer Pointe Estates Dr,Glencoe,MO,63038,280000,,,Deer Pointe Estates,,445619,,,,83,Sold,,,https://www.redfin.com/MO/Glencoe/19360-Deer-Pointe-Estates-Dr-63038/home/93507532,MARIS,20085848,N,Y,38.608162,-90.722601
PAST SALE,January-24-2020,Condo/Co-op,668 Stonebrook Ct,Chesterfield,MO,63005,425000,2,3.0,Stonehill Village,2814,6098,2000,,151,475,Sold,,,https://www.redfin.com/MO/Chesterfield/668-Stonebrook-Ct-63005/home/93624949,MARIS,19073456,N,Y,38.6525645,-90.5782138
PAST SALE,December-4-2019,Single Family Residential,219 Cheval Square Dr,Chesterfield,MO,63005,434900,4,3.5,Chesterfield Farms,2900,8276,1993,,150,39,Sold,,,https://www.redfin.com/MO/Chesterfield/219-Cheval-Square-Dr-63005/home/93476608,MARIS,19059784,N,Y,38.6619047,-90.5860672
PAST SALE,January-30-2020,Single Family Residential,210 Lansbrooke Dr,Chesterfield,MO,63005,475000,4,3.5,Chesterfield Farms,3798,9148,1994,,125,39,Sold,,,https://www.redfin.com/MO/Chesterfield/210-Lansbrooke-Dr-63005/home/93476468,MARIS,19060834,N,Y,38.6611351,-90.5925389
PAST SALE,April-7-2020,Single Family Residential,18750 Eatherton Valley Rd,Wildwood,MO,63005,375000,4,2.5,Eatherton Valley,2260,130680,1983,,166,,Sold,,,https://www.redfin.com/MO/Wildwood/18750-Eatherton-Valley-Rd-63005/home/62745543,MARIS,19087925,N,Y,38.6416005,-90.6609447
PAST SALE,November-7-2018,Single Family Residential,1038 Chesterfield Forest Dr,Wildwood,MO,63005,442500,4,4.0,Chesterfield Forest,3897,134165,1988,,114,27,Sold,,,https://www.redfin.com/MO/Wildwood/1038-Chesterfield-Forest-Dr-63005/home/93496207,MARIS,18046743,N,Y,38.628796,-90.6464432
PAST SALE,July-2-2021,Single Family Residential,2425 Valley Rd,Wildwood,MO,63005,485000,3,3.5,Valley Farms,5718,132422,1981,,85,25,Sold,,,https://www.redfin.com/MO/Wildwood/2425-Valley-Rd-63005/home/93507635,MARIS,20080687,N,Y,38.6200086,-90.6036543
PAST SALE,July-12-2019,Single Family Residential,16223 Forest Meadows Dr,Chesterfield,MO,63005,465000,4,2.5,Forest Meadows,3714,14810,1987,,125,17,Sold,,,https://www.redfin.com/MO/Chesterfield/16223-Forest-Meadows-Dr-63005/home/93484718,MARIS,19013776,N,Y,38.6377625,-90.5726462
PAST SALE,July-31-2019,Single Family Residential,2239 Samuel Stuart Ct,Clarkson Valley,MO,63005,485000,4,5.5,Pleasant Valley Forest,5100,47916,1982,,95,75,Sold,,,https://www.redfin.com/MO/Chesterfield/2239-Samuel-Stuart-Ct-63005/home/93495750,MARIS,19018848,N,Y,38.6246938,-90.6009908
PAST SALE,March-22-2019,Single Family Residential,1924 Sandburg Ct,Chesterfield,MO,63005,429000,4,3.5,Walden Pond,3391,13329,1987,,127,42,Sold,,,https://www.redfin.com/MO/Chesterfield/1924-Sandburg-Ct-63005/home/93495942,MARIS,18073118,N,Y,38.634718,-90.5752339
